meas_Fx,meas_Fy,meas_Fz,meas_Tx,meas_Ty,meas_Tz,physics_Fx,physics_Fy,physics_Fz,physics_Tx,physics_Ty,physics_Tz,nn_Fx,nn_Fy,nn_Fz,nn_Tx,nn_Ty,nn_Tz,raw_res_Fx,raw_res_Fy,raw_res_Fz,raw_res_Tx,raw_res_Ty,raw_res_Tz,physics_res_Fx,physics_res_Fy,physics_res_Fz,physics_res_Tx,physics_res_Ty,physics_res_Tz,nn_res_Fx,nn_res_Fy,nn_res_Fz,nn_res_Tx,nn_res_Ty,nn_res_Tz
9.981476267739708419e-08,3.086692235143573271e-09,-7.140601519495248795e-03,-2.109395794700538035e-15,3.552733584074761405e-15,3.052750946436433256e-16,-7.415140420198440552e-02,4.390976577997207642e-02,-1.686020046472549438e-01,-1.076618768274784088e-02,-5.212128162384033203e-03,1.880424283444881439e-02,-2.961652040481567383e+00,-1.990683078765869141e+00,2.272496700286865234e+00,-6.053510308265686035e-02,-3.734785318374633789e-01,7.569362223148345947e-02,9.981476267739708419e-08,3.086692235143573271e-09,-7.140601519495248795e-03,-2.109395794700538035e-15,3.552733584074761405e-15,3.052750946436433256e-16,7.415150105953216553e-02,-4.390976205468177795e-02,1.614613980054855347e-01,1.076618768274784088e-02,5.212128162384033203e-03,-1.880424283444881439e-02,2.961652040481567383e+00,1.990683078765869141e+00,-2.279637336730957031e+00,6.053510308265686035e-02,3.734785318374633789e-01,-7.569362223148345947e-02
-6.094607840623211814e-08,7.837806492716481443e-08,-3.745990991592407227e-02,-2.109350690196096743e-15,3.552756030447863644e-15,3.053232167029592105e-16,-7.455339282751083374e-02,4.431304708123207092e-02,-1.686041504144668579e-01,-1.080569531768560410e-02,-5.251536145806312561e-03,1.879921369254589081e-02,-2.961763858795166016e+00,-1.990575551986694336e+00,2.272687435150146484e+00,-6.054928898811340332e-02,-3.734993636608123779e-01,7.568457722663879395e-02,-6.094607840623211814e-08,7.837806492716481443e-08,-3.745990991592407227e-02,-2.109350690196096743e-15,3.552756030447863644e-15,3.053232167029592105e-16,7.455333322286605835e-02,-4.431296885013580322e-02,1.311442404985427856e-01,1.080569531768560410e-02,5.251536145806312561e-03,-1.879921369254589081e-02,2.961763858795166016e+00,1.990575671195983887e+00,-2.310147285461425781e+00,6.054928898811340332e-02,3.734993636608123779e-01,-7.568457722663879395e-02
4.158800948061980307e-07,-4.201476144771731924e-07,-2.817567996680736542e-02,-2.109398335799379798e-15,3.552736125173603168e-15,3.052270255238866440e-16,-7.441536337137222290e-02,4.417448118329048157e-02,-1.686019897460937500e-01,-1.079213060438632965e-02,-5.237996578216552734e-03,1.880094036459922791e-02,-2.961720943450927734e+00,-1.990610599517822266e+00,2.272579669952392578e+00,-6.054496765136718750e-02,-3.734917342662811279e-01,7.568892091512680054e-02,4.158800948061980307e-07,-4.201476144771731924e-07,-2.817567996680736542e-02,-2.109398335799379798e-15,3.552736125173603168e-15,3.052270255238866440e-16,7.441578060388565063e-02,-4.417490214109420776e-02,1.404263079166412354e-01,1.079213060438632965e-02,5.237996578216552734e-03,-1.880094036459922791e-02,2.961721420288085938e+00,1.990610122680664062e+00,-2.300755262374877930e+00,6.054496765136718750e-02,3.734917342662811279e-01,-7.568892091512680054e-02
2.582966658337682020e-07,-2.575274891114531783e-07,-1.103995461016893387e-02,-2.109400876898221561e-15,3.552738666272444931e-15,3.051791152228075727e-16,-7.440921664237976074e-02,4.416834190487861633e-02,-1.686022579669952393e-01,-1.079152710735797882e-02,-5.237396340817213058e-03,1.880101859569549561e-02,-2.961700677871704102e+00,-1.990625381469726562e+00,2.272516727447509766e+00,-6.054541468620300293e-02,-3.734931945800781250e-01,7.568757236003875732e-02,2.582966658337682020e-07,-2.575274891114531783e-07,-1.103995461016893387e-02,-2.109400876898221561e-15,3.552738666272444931e-15,3.051791152228075727e-16,7.440947741270065308e-02,-4.416859894990921021e-02,1.575623005628585815e-01,1.079152710735797882e-02,5.237396340817213058e-03,-1.880101859569549561e-02,2.961700916290283203e+00,1.990625143051147461e+00,-2.283556699752807617e+00,6.054541468620300293e-02,3.734931945800781250e-01,-7.568757236003875732e-02
-5.297985126162529923e-07,5.379398544391733594e-07,-5.064888298511505127e-02,-2.109390712502854509e-15,3.552728078360604252e-15,3.053711270040382819e-16,-7.440921664237976074e-02,4.416834190487861633e-02,-1.686022579669952393e-01,-1.079152710735797882e-02,-5.237396340817213058e-03,1.880101859569549561e-02,-2.961707115173339844e+00,-1.990621805191040039e+00,2.272552490234375000e+00,-6.054368615150451660e-02,-3.734900951385498047e-01,7.568959146738052368e-02,-5.297985126162529923e-07,5.379398544391733594e-07,-5.064888298511505127e-02,-2.109390712502854509e-15,3.552728078360604252e-15,3.053711270040382819e-16,7.440868765115737915e-02,-4.416780546307563782e-02,1.179533749818801880e-01,1.079152710735797882e-02,5.237396340817213058e-03,-1.880101859569549561e-02,2.961706638336181641e+00,1.990622401237487793e+00,-2.323201417922973633e+00,6.054368615150451660e-02,3.734900951385498047e-01,-7.568959146738052368e-02
1.199700960796690197e-07,-1.170113890225366049e-07,-1.849314942955970764e-02,-2.109395794700538035e-15,3.552733584074761405e-15,3.052751740529821307e-16,-7.428342103958129883e-02,4.404208809137344360e-02,-1.686007678508758545e-01,-1.077916473150253296e-02,-5.225060041993856430e-03,1.880259253084659576e-02,-2.961697816848754883e+00,-1.990647792816162109e+00,2.272547245025634766e+00,-6.054145097732543945e-02,-3.734892606735229492e-01,7.568879425525665283e-02,1.199700960796690197e-07,-1.170113890225366049e-07,-1.849314942955970764e-02,-2.109395794700538035e-15,3.552733584074761405e-15,3.052751740529821307e-16,7.428354024887084961e-02,-4.404220357537269592e-02,1.501076221466064453e-01,1.077916473150253296e-02,5.225060041993856430e-03,-1.880259253084659576e-02,2.961698055267333984e+00,1.990647673606872559e+00,-2.291040420532226562e+00,6.054145097732543945e-02,3.734892606735229492e-01,-7.568879425525665283e-02
-7.138003610407395172e-08,6.841952426839270629e-08,1.090901531279087067e-02,-2.109395794700538035e-15,3.552733160558287778e-15,3.052752534623209358e-16,-7.442141324281692505e-02,4.418069496750831604e-02,-1.686041504144668579e-01,-1.079272478818893433e-02,-5.238601937890052795e-03,1.880086399614810944e-02,-2.961736440658569336e+00,-1.990599393844604492e+00,2.272620677947998047e+00,-6.054592132568359375e-02,-3.734935820102691650e-01,7.568830251693725586e-02,-7.138003610407395172e-08,6.841952426839270629e-08,1.090901531279087067e-02,-2.109395794700538035e-15,3.552733160558287778e-15,3.052752534623209358e-16,7.442133873701095581e-02,-4.418062791228294373e-02,1.795131713151931763e-01,1.079272478818893433e-02,5.238601937890052795e-03,-1.880086399614810944e-02,2.961736440658569336e+00,1.990599513053894043e+00,-2.261711597442626953e+00,6.054592132568359375e-02,3.734935820102691650e-01,-7.568830251693725586e-02
9.340654827383332304e-08,-9.110132737077947240e-08,-1.439813151955604553e-02,-2.109353231294938506e-15,3.552758571546705407e-15,3.052751740529821307e-16,-7.442145794630050659e-02,4.418065771460533142e-02,-1.686029434204101562e-01,-1.079272944480180740e-02,-5.238599143922328949e-03,1.880086399614810944e-02,-2.961754322052001953e+00,-1.990602493286132812e+00,2.272655010223388672e+00,-6.054568290710449219e-02,-3.734939992427825928e-01,7.568691670894622803e-02,9.340654827383332304e-08,-9.110132737077947240e-08,-1.439813151955604553e-02,-2.109353231294938506e-15,3.552758571546705407e-15,3.052751740529821307e-16,7.442155480384826660e-02,-4.418074712157249451e-02,1.542048156261444092e-01,1.079272944480180740e-02,5.238599143922328949e-03,-1.880086399614810944e-02,2.961754322052001953e+00,1.990602374076843262e+00,-2.287053108215332031e+00,6.054568290710449219e-02,3.734939992427825928e-01,-7.568691670894622803e-02
-7.753972397495090263e-08,9.327960981408978114e-08,-4.132877662777900696e-02,-2.109435817007295801e-15,3.552705420229265200e-15,3.053232961122980156e-16,-7.441535592079162598e-02,4.417448118329048157e-02,-1.686020046472549438e-01,-1.079213060438632965e-02,-5.237996578216552734e-03,1.880094036459922791e-02,-2.961746215820312500e+00,-1.990609169006347656e+00,2.272603988647460938e+00,-6.054675579071044922e-02,-3.734964430332183838e-01,7.568603754043579102e-02,-7.753972397495090263e-08,9.327960981408978114e-08,-4.132877662777900696e-02,-2.109435817007295801e-15,3.552705420229265200e-15,3.053232961122980156e-16,7.441528141498565674e-02,-4.417438805103302002e-02,1.272732317447662354e-01,1.079213060438632965e-02,5.237996578216552734e-03,-1.880094036459922791e-02,2.961746215820312500e+00,1.990609288215637207e+00,-2.313932657241821289e+00,6.054675579071044922e-02,3.734964430332183838e-01,-7.568603754043579102e-02
3.083790431901434204e-07,-3.095976239819719922e-07,-2.076327241957187653e-02,-2.109483462610578855e-15,3.552685514955004724e-15,3.052270255238866440e-16,-7.454119622707366943e-02,4.430069401860237122e-02,-1.686022579669952393e-01,-1.080449763685464859e-02,-5.250330548733472824e-03,1.879936642944812775e-02,-2.961756229400634766e+00,-1.990573406219482422e+00,2.272585868835449219e+00,-6.055176258087158203e-02,-3.735015392303466797e-01,7.568480074405670166e-02,3.083790431901434204e-07,-3.095976239819719922e-07,-2.076327241957187653e-02,-2.109483462610578855e-15,3.552685514955004724e-15,3.052270255238866440e-16,7.454150170087814331e-02,-4.430100321769714355e-02,1.478389799594879150e-01,1.080449763685464859e-02,5.250330548733472824e-03,-1.879936642944812775e-02,2.961756467819213867e+00,1.990573048591613770e+00,-2.293349027633666992e+00,6.055176258087158203e-02,3.735015392303466797e-01,-7.568480074405670166e-02
3.732780129439561279e-08,-3.640656842662792769e-08,-5.753885023295879364e-03,-2.109395794700538035e-15,3.552733584074761405e-15,3.052751740529821307e-16,-7.455343753099441528e-02,4.431300982832908630e-02,-1.686029434204101562e-01,-1.080569997429847717e-02,-5.251533817499876022e-03,1.879921369254589081e-02,-2.961780548095703125e+00,-1.990563869476318359e+00,2.272657394409179688e+00,-6.055262684822082520e-02,-3.735040724277496338e-01,7.568348199129104614e-02,3.732780129439561279e-08,-3.640656842662792769e-08,-5.753885023295879364e-03,-2.109395794700538035e-15,3.552733584074761405e-15,3.052751740529821307e-16,7.455347478389739990e-02,-4.431304708123207092e-02,1.628490537405014038e-01,1.080569997429847717e-02,5.251533817499876022e-03,-1.879921369254589081e-02,2.961780548095703125e+00,1.990563869476318359e+00,-2.278411388397216797e+00,6.055262684822082520e-02,3.735040724277496338e-01,-7.568348199129104614e-02
-1.077332740351266693e-06,1.086383804249635432e-06,-5.689491704106330872e-02,-2.109387959645775933e-15,3.552725537261762490e-15,3.054191167144561583e-16,-7.441536337137222290e-02,4.417448118329048157e-02,-1.686019897460937500e-01,-1.079213060438632965e-02,-5.237996578216552734e-03,1.880094036459922791e-02,-2.961703300476074219e+00,-1.990608215332031250e+00,2.272545337677001953e+00,-6.054505705833435059e-02,-3.734912574291229248e-01,7.569032907485961914e-02,-1.077332740351266693e-06,1.086383804249635432e-06,-5.689491704106330872e-02,-2.109387959645775933e-15,3.552725537261762490e-15,3.054191167144561583e-16,7.441428303718566895e-02,-4.417339339852333069e-02,1.117070764303207397e-01,1.079213060438632965e-02,5.237996578216552734e-03,-1.880094036459922791e-02,2.961702108383178711e+00,1.990609288215637207e+00,-2.329440355300903320e+00,6.054505705833435059e-02,3.734912574291229248e-01,-7.569032907485961914e-02
3.690940175715695659e-08,-3.624149869096982002e-08,-2.457752590999007225e-03,-2.109398335799379798e-15,3.552736125173603168e-15,3.052272637519030593e-16,-7.440917193889617920e-02,4.416837543249130249e-02,-1.686034798622131348e-01,-1.079152245074510574e-02,-5.237398669123649597e-03,1.880101859569549561e-02,-2.961711883544921875e+00,-1.990607976913452148e+00,2.272549629211425781e+00,-6.054499745368957520e-02,-3.734910190105438232e-01,7.568961381912231445e-02,3.690940175715695659e-08,-3.624149869096982002e-08,-2.457752590999007225e-03,-2.109398335799379798e-15,3.552736125173603168e-15,3.052272637519030593e-16,7.440920919179916382e-02,-4.416841268539428711e-02,1.661457270383834839e-01,1.079152245074510574e-02,5.237398669123649597e-03,-1.880101859569549561e-02,2.961711883544921875e+00,1.990607976913452148e+00,-2.275007486343383789e+00,6.054499745368957520e-02,3.734910190105438232e-01,-7.568961381912231445e-02
6.698238053104432765e-08,-6.421927167821195326e-08,-1.023836433887481689e-02,-2.109353231294938506e-15,3.552758571546705407e-15,3.052752534623209358e-16,-7.468537986278533936e-02,4.444539919495582581e-02,-1.686041504144668579e-01,-1.081866584718227386e-02,-5.264470819383859634e-03,1.879756152629852295e-02,-2.961833477020263672e+00,-1.990536451339721680e+00,2.272788047790527344e+00,-6.055501103401184082e-02,-3.735070824623107910e-01,7.568099349737167358e-02,6.698238053104432765e-08,-6.421927167821195326e-08,-1.023836433887481689e-02,-2.109353231294938506e-15,3.552758571546705407e-15,3.052752534623209358e-16,7.468544691801071167e-02,-4.444546252489089966e-02,1.583657860755920410e-01,1.081866584718227386e-02,5.264470819383859634e-03,-1.879756152629852295e-02,2.961833477020263672e+00,1.990536332130432129e+00,-2.283026456832885742e+00,6.055501103401184082e-02,3.735070824623107910e-01,-7.568099349737167358e-02
3.044008849428792018e-07,-3.033973712263104971e-07,-2.042154408991336823e-02,-2.109355772393780269e-15,3.552761112645547170e-15,3.052271049332254491e-16,-7.455339282751083374e-02,4.431304708123207092e-02,-1.686041504144668579e-01,-1.080569531768560410e-02,-5.251536145806312561e-03,1.879921369254589081e-02,-2.961776971817016602e+00,-1.990566968917846680e+00,2.272696495056152344e+00,-6.054991483688354492e-02,-3.735003173351287842e-01,7.568500190973281860e-02,3.044008849428792018e-07,-3.033973712263104971e-07,-2.042154408991336823e-02,-2.109355772393780269e-15,3.552761112645547170e-15,3.052271049332254491e-16,7.455369830131530762e-02,-4.431334882974624634e-02,1.481826007366180420e-01,1.080569531768560410e-02,5.251536145806312561e-03,-1.879921369254589081e-02,2.961777210235595703e+00,1.990566611289978027e+00,-2.293118000030517578e+00,6.054991483688354492e-02,3.735003173351287842e-01,-7.568500190973281860e-02
7.189409956254166900e-08,-6.892837944860730204e-08,-1.098912861198186874e-02,-2.109353231294938506e-15,3.552758571546705407e-15,3.052752534623209358e-16,-7.467924058437347412e-02,4.443925991654396057e-02,-1.686044037342071533e-01,-1.081806328147649765e-02,-5.263870581984519958e-03,1.879763975739479065e-02,-2.961800098419189453e+00,-1.990544319152832031e+00,2.272712707519531250e+00,-6.055429577827453613e-02,-3.735047876834869385e-01,7.568301260471343994e-02,7.189409956254166900e-08,-6.892837944860730204e-08,-1.098912861198186874e-02,-2.109353231294938506e-15,3.552758571546705407e-15,3.052752534623209358e-16,7.467931509017944336e-02,-4.443933069705963135e-02,1.576152741909027100e-01,1.081806328147649765e-02,5.263870581984519958e-03,-1.879763975739479065e-02,2.961800098419189453e+00,1.990544199943542480e+00,-2.283701896667480469e+00,6.055429577827453613e-02,3.735047876834869385e-01,-7.568301260471343994e-02
2.723568002238607733e-07,-2.702255699205124984e-07,-4.234057664871215820e-02,-2.109438358106137563e-15,3.552708173086343776e-15,3.052750946436433256e-16,-7.428337633609771729e-02,4.404212534427642822e-02,-1.686020046472549438e-01,-1.077915914356708527e-02,-5.225062370300292969e-03,1.880259253084659576e-02,-2.961662292480468750e+00,-1.990656137466430664e+00,2.272528171539306641e+00,-6.053867936134338379e-02,-3.734838068485260010e-01,7.569128274917602539e-02,2.723568002238607733e-07,-2.702255699205124984e-07,-4.234057664871215820e-02,-2.109438358106137563e-15,3.552708173086343776e-15,3.052750946436433256e-16,7.428365200757980347e-02,-4.404239729046821594e-02,1.262614279985427856e-01,1.077915914356708527e-02,5.225062370300292969e-03,-1.880259253084659576e-02,2.961662530899047852e+00,1.990655899047851562e+00,-2.314868688583374023e+00,6.053867936134338379e-02,3.734838068485260010e-01,-7.569128274917602539e-02
3.550525207174359821e-07,-3.486682089715031907e-07,-2.364417724311351776e-02,-2.109398335799379798e-15,3.552736125173603168e-15,3.052272637519030593e-16,-7.441527396440505981e-02,4.417455568909645081e-02,-1.686044186353683472e-01,-1.079212129116058350e-02,-5.238001700490713120e-03,1.880094036459922791e-02,-2.961747169494628906e+00,-1.990606069564819336e+00,2.272598266601562500e+00,-6.054770946502685547e-02,-3.734962940216064453e-01,7.568661868572235107e-02,3.550525207174359821e-07,-3.486682089715031907e-07,-2.364417724311351776e-02,-2.109398335799379798e-15,3.552736125173603168e-15,3.052272637519030593e-16,7.441563159227371216e-02,-4.417490586638450623e-02,1.449602395296096802e-01,1.079212129116058350e-02,5.238001700490713120e-03,-1.880094036459922791e-02,2.961747407913208008e+00,1.990605711936950684e+00,-2.296242475509643555e+00,6.054770946502685547e-02,3.734962940216064453e-01,-7.568661868572235107e-02
-8.724430955453499337e-08,8.658234662561881123e-08,1.356500294059514999e-02,-2.109395794700538035e-15,3.552733584074761405e-15,3.052750946436433256e-16,-7.455948740243911743e-02,4.431922361254692078e-02,-1.686051189899444580e-01,-1.080629415810108185e-02,-5.252139177173376083e-03,1.879913732409477234e-02,-2.961774587631225586e+00,-1.990553617477416992e+00,2.272703647613525391e+00,-6.055101752281188965e-02,-3.735016882419586182e-01,7.568580657243728638e-02,-8.724430955453499337e-08,8.658234662561881123e-08,1.356500294059514999e-02,-2.109395794700538035e-15,3.552733584074761405e-15,3.052750946436433256e-16,7.455939799547195435e-02,-4.431913793087005615e-02,1.821701228618621826e-01,1.080629415810108185e-02,5.252139177173376083e-03,-1.879913732409477234e-02,2.961774587631225586e+00,1.990553736686706543e+00,-2.259138584136962891e+00,6.055101752281188965e-02,3.735016882419586182e-01,-7.568580657243728638e-02
-2.366277129794980283e-08,2.402642174104130390e-08,-2.262142254039645195e-03,-2.109433275908454038e-15,3.552702879130423437e-15,3.053711270040382819e-16,-7.442145794630050659e-02,4.418065771460533142e-02,-1.686029434204101562e-01,-1.079272944480180740e-02,-5.238599143922328949e-03,1.880086399614810944e-02,-2.961725711822509766e+00,-1.990606784820556641e+00,2.272625923156738281e+00,-6.054496765136718750e-02,-3.734928369522094727e-01,7.568781077861785889e-02,-2.366277129794980283e-08,2.402642174104130390e-08,-2.262142254039645195e-03,-2.109433275908454038e-15,3.552702879130423437e-15,3.053711270040382819e-16,7.442143559455871582e-02,-4.418063536286354065e-02,1.663407981395721436e-01,1.079272944480180740e-02,5.238599143922328949e-03,-1.880086399614810944e-02,2.961725711822509766e+00,1.990606784820556641e+00,-2.274888038635253906e+00,6.054496765136718750e-02,3.734928369522094727e-01,-7.568781077861785889e-02
-3.021913741463322367e-08,2.947332866654051031e-08,4.658120684325695038e-03,-2.109438358106137563e-15,3.552708173086343776e-15,3.052751740529821307e-16,-7.442145794630050659e-02,4.418065771460533142e-02,-1.686029434204101562e-01,-1.079272944480180740e-02,-5.238599143922328949e-03,1.880086399614810944e-02,-2.961754322052001953e+00,-1.990602493286132812e+00,2.272655010223388672e+00,-6.054568290710449219e-02,-3.734939992427825928e-01,7.568691670894622803e-02,-3.021913741463322367e-08,2.947332866654051031e-08,4.658120684325695038e-03,-2.109438358106137563e-15,3.552708173086343776e-15,3.052751740529821307e-16,7.442142814397811890e-02,-4.418062791228294373e-02,1.732610613107681274e-01,1.079272944480180740e-02,5.238599143922328949e-03,-1.880086399614810944e-02,2.961754322052001953e+00,1.990602493286132812e+00,-2.267996788024902344e+00,6.054568290710449219e-02,3.734939992427825928e-01,-7.568691670894622803e-02
-3.361624010267405538e-07,3.323181942960218294e-07,1.431103423237800598e-02,-2.109273186681422975e-15,3.552814475721224191e-15,3.051792740414851829e-16,-7.442141324281692505e-02,4.418069496750831604e-02,-1.686041504144668579e-01,-1.079272478818893433e-02,-5.238601937890052795e-03,1.880086399614810944e-02,-2.961725473403930664e+00,-1.990584135055541992e+00,2.272599220275878906e+00,-6.054705381393432617e-02,-3.734942674636840820e-01,7.568967342376708984e-02,-3.361624010267405538e-07,3.323181942960218294e-07,1.431103423237800598e-02,-2.109273186681422975e-15,3.552814475721224191e-15,3.051792740414851829e-16,7.442107796669006348e-02,-4.418036341667175293e-02,1.829151809215545654e-01,1.079272478818893433e-02,5.238601937890052795e-03,-1.880086399614810944e-02,2.961725234985351562e+00,1.990584492683410645e+00,-2.258288145065307617e+00,6.054705381393432617e-02,3.734942674636840820e-01,-7.568967342376708984e-02
-1.410874403973139124e-07,1.385504901918466203e-07,9.395500645041465759e-03,-2.109398335799379798e-15,3.552736125173603168e-15,3.052272637519030593e-16,-7.468537986278533936e-02,4.444539919495582581e-02,-1.686041504144668579e-01,-1.081866584718227386e-02,-5.264470819383859634e-03,1.879756152629852295e-02,-2.961836338043212891e+00,-1.990526437759399414e+00,2.272790431976318359e+00,-6.055542826652526855e-02,-3.735081255435943604e-01,7.568036019802093506e-02,-1.410874403973139124e-07,1.385504901918466203e-07,9.395500645041465759e-03,-2.109398335799379798e-15,3.552736125173603168e-15,3.052272637519030593e-16,7.468523830175399780e-02,-4.444526135921478271e-02,1.779996454715728760e-01,1.081866584718227386e-02,5.264470819383859634e-03,-1.879756152629852295e-02,2.961836099624633789e+00,1.990526556968688965e+00,-2.263394832611083984e+00,6.055542826652526855e-02,3.735081255435943604e-01,-7.568036019802093506e-02
1.487244531972464756e-07,-1.558295963377531734e-07,1.444680150598287582e-02,-2.109348149097254980e-15,3.552753489349021881e-15,3.053713652320546972e-16,-7.454725354909896851e-02,4.430690780282020569e-02,-1.686044186353683472e-01,-1.080509182065725327e-02,-5.250935908406972885e-03,1.879929006099700928e-02,-2.961759090423583984e+00,-1.990579128265380859e+00,2.272640228271484375e+00,-6.054943799972534180e-02,-3.734982013702392578e-01,7.568566501140594482e-02,1.487244531972464756e-07,-1.558295963377531734e-07,1.444680150598287582e-02,-2.109348149097254980e-15,3.552753489349021881e-15,3.053713652320546972e-16,7.454740256071090698e-02,-4.430706426501274109e-02,1.830512136220932007e-01,1.080509182065725327e-02,5.250935908406972885e-03,-1.879929006099700928e-02,2.961759328842163086e+00,1.990579009056091309e+00,-2.258193492889404297e+00,6.054943799972534180e-02,3.734982013702392578e-01,-7.568566501140594482e-02
-5.048760343129288231e-08,4.924157437358189782e-08,7.782398257404565811e-03,-2.109395794700538035e-15,3.552733584074761405e-15,3.052751740529821307e-16,-7.441535592079162598e-02,4.417448118329048157e-02,-1.686020046472549438e-01,-1.079213060438632965e-02,-5.237996578216552734e-03,1.880094036459922791e-02,-2.961723804473876953e+00,-1.990607500076293945e+00,2.272590160369873047e+00,-6.054547429084777832e-02,-3.734918534755706787e-01,7.568954676389694214e-02,-5.048760343129288231e-08,4.924157437358189782e-08,7.782398257404565811e-03,-2.109395794700538035e-15,3.552733584074761405e-15,3.052751740529821307e-16,7.441530376672744751e-02,-4.417443275451660156e-02,1.763844043016433716e-01,1.079213060438632965e-02,5.237996578216552734e-03,-1.880094036459922791e-02,2.961723804473876953e+00,1.990607500076293945e+00,-2.264807701110839844e+00,6.054547429084777832e-02,3.734918534755706787e-01,-7.568954676389694214e-02
-8.932599548927555588e-09,8.564109421627108532e-09,1.365361618809401989e-03,-2.109353231294938506e-15,3.552758571546705407e-15,3.052752534623209358e-16,-7.494316250085830688e-02,4.470399022102355957e-02,-1.686056256294250488e-01,-1.084399875253438950e-02,-5.289743188768625259e-03,1.879433728754520416e-02,-2.961881637573242188e+00,-1.990479946136474609e+00,2.272812843322753906e+00,-6.056457757949829102e-02,-3.735218942165374756e-01,7.567436993122100830e-02,-8.932599548927555588e-09,8.564109421627108532e-09,1.365361618809401989e-03,-2.109353231294938506e-15,3.552758571546705407e-15,3.052752534623209358e-16,7.494315505027770996e-02,-4.470398277044296265e-02,1.699709892272949219e-01,1.084399875253438950e-02,5.289743188768625259e-03,-1.879433728754520416e-02,2.961881637573242188e+00,1.990479946136474609e+00,-2.271447420120239258e+00,6.056457757949829102e-02,3.735218942165374756e-01,-7.567436993122100830e-02
-1.019518549583153799e-07,9.943570233872378594e-08,1.571534201502799988e-02,-2.109353231294938506e-15,3.552758571546705407e-15,3.052751740529821307e-16,-7.455343753099441528e-02,4.431300982832908630e-02,-1.686029434204101562e-01,-1.080569997429847717e-02,-5.251533817499876022e-03,1.879921369254589081e-02,-2.961786270141601562e+00,-1.990541934967041016e+00,2.272707462310791016e+00,-6.055220961570739746e-02,-3.735023438930511475e-01,7.568497955799102783e-02,-1.019518549583153799e-07,9.943570233872378594e-08,1.571534201502799988e-02,-2.109353231294938506e-15,3.552758571546705407e-15,3.052751740529821307e-16,7.455333322286605835e-02,-4.431290924549102783e-02,1.843182891607284546e-01,1.080569997429847717e-02,5.251533817499876022e-03,-1.879921369254589081e-02,2.961786270141601562e+00,1.990542054176330566e+00,-2.256992101669311523e+00,6.055220961570739746e-02,3.735023438930511475e-01,-7.568497955799102783e-02
-8.960260089452276588e-08,8.890143021744734142e-08,1.392961572855710983e-02,-2.109395794700538035e-15,3.552733584074761405e-15,3.052750946436433256e-16,-7.442145794630050659e-02,4.418065771460533142e-02,-1.686029434204101562e-01,-1.079272944480180740e-02,-5.238599143922328949e-03,1.880086399614810944e-02,-2.961735963821411133e+00,-1.990599393844604492e+00,2.272621154785156250e+00,-6.054589152336120605e-02,-3.734935224056243896e-01,7.568830251693725586e-02,-8.960260089452276588e-08,8.890143021744734142e-08,1.392961572855710983e-02,-2.109395794700538035e-15,3.552733584074761405e-15,3.052750946436433256e-16,7.442136853933334351e-02,-4.418056830763816833e-02,1.825325638055801392e-01,1.079272944480180740e-02,5.238599143922328949e-03,-1.880086399614810944e-02,2.961735963821411133e+00,1.990599513053894043e+00,-2.258691549301147461e+00,6.054589152336120605e-02,3.734935224056243896e-01,-7.568830251693725586e-02
3.956958494200080168e-08,-3.973114459654425445e-08,-2.664441941305994987e-03,-2.109440899204979326e-15,3.552710714185185539e-15,3.052270255238866440e-16,-7.441531121730804443e-02,4.417451843619346619e-02,-1.686032116413116455e-01,-1.079212594777345657e-02,-5.237998906522989273e-03,1.880094036459922791e-02,-2.961733579635620117e+00,-1.990593910217285156e+00,2.272566795349121094e+00,-6.054833531379699707e-02,-3.734969198703765869e-01,7.568738609552383423e-02,3.956958494200080168e-08,-3.973114459654425445e-08,-2.664441941305994987e-03,-2.109440899204979326e-15,3.552710714185185539e-15,3.052270255238866440e-16,7.441534847021102905e-02,-4.417455941438674927e-02,1.659387648105621338e-01,1.079212594777345657e-02,5.237998906522989273e-03,-1.880094036459922791e-02,2.961733579635620117e+00,1.990593910217285156e+00,-2.275231122970581055e+00,6.054833531379699707e-02,3.734969198703765869e-01,-7.568738609552383423e-02
1.133934035897254944e-02,-3.999390969511296134e-07,1.480571459978818893e-02,-2.109308126790497215e-15,3.552781441436281273e-15,3.053232167029592105e-16,-7.455343753099441528e-02,4.431300982832908630e-02,-1.686029434204101562e-01,-1.080569997429847717e-02,-5.251533817499876022e-03,1.879921369254589081e-02,-2.961787939071655273e+00,-1.990564584732055664e+00,2.272734642028808594e+00,-6.055018305778503418e-02,-3.735008835792541504e-01,7.568316161632537842e-02,1.133934035897254944e-02,-3.999390969511296134e-07,1.480571459978818893e-02,-2.109308126790497215e-15,3.552781441436281273e-15,3.053232167029592105e-16,8.589278161525726318e-02,-4.431340843439102173e-02,1.834086626768112183e-01,1.080569997429847717e-02,5.251533817499876022e-03,-1.879921369254589081e-02,2.973127365112304688e+00,1.990564227104187012e+00,-2.257928848266601562e+00,6.055018305778503418e-02,3.735008835792541504e-01,-7.568316161632537842e-02
